fuelbeds,area,fm_duff,fm_1000hr,can_con_pct,shrub_black_pct,pile_black_pct,units,ecoregion,fm_litter,season
289_212,100,30,60,20,80,90,tons,western,30,fall
289_213,100,30,60,20,80,90,tons,western,30,fall
289_221,100,30,60,20,80,90,tons,western,30,fall
289_222,100,30,60,20,80,90,tons,western,30,fall
289_223,100,30,60,20,80,90,tons,western,30,fall
289_231,100,30,60,20,80,90,tons,western,30,fall
289_232,100,30,60,20,80,90,tons,western,30,fall
289_233,100,30,60,20,80,90,tons,western,30,fall
289_311,100,30,60,20,80,90,tons,western,30,fall
289_312,100,30,60,20,80,90,tons,western,30,fall
289_313,100,30,60,20,80,90,tons,western,30,fall
289_321,100,30,60,20,80,90,tons,western,30,fall
289_322,100,30,60,20,80,90,tons,western,30,fall
289_323,100,30,60,20,80,90,tons,western,30,fall
289_331,100,30,60,20,80,90,tons,western,30,fall
289_332,100,30,60,20,80,90,tons,western,30,fall
289_333,100,30,60,20,80,90,tons,western,30,fall
289_411,100,30,60,20,80,90,tons,western,30,fall
289_412,100,30,60,20,80,90,tons,western,30,fall
289_413,100,30,60,20,80,90,tons,western,30,fall
289_421,100,30,60,20,80,90,tons,western,30,fall
289_422,100,30,60,20,80,90,tons,western,30,fall
289_423,100,30,60,20,80,90,tons,western,30,fall
289_431,100,30,60,20,80,90,tons,western,30,fall
289_432,100,30,60,20,80,90,tons,western,30,fall
289_433,100,30,60,20,80,90,tons,western,30,fall
289_511,100,30,60,20,80,90,tons,western,30,fall
289_512,100,30,60,20,80,90,tons,western,30,fall
289_513,100,30,60,20,80,90,tons,western,30,fall
289_521,100,30,60,20,80,90,tons,western,30,fall
289_522,100,30,60,20,80,90,tons,western,30,fall
289_523,100,30,60,20,80,90,tons,western,30,fall
289_531,100,30,60,20,80,90,tons,western,30,fall
289_532,100,30,60,20,80,90,tons,western,30,fall
289_533,100,30,60,20,80,90,tons,western,30,fall
291_111,100,30,60,20,80,90,tons,western,30,fall
291_112,100,30,60,20,80,90,tons,western,30,fall
291_113,100,30,60,20,80,90,tons,western,30,fall
291_121,100,30,60,20,80,90,tons,western,30,fall
291_122,100,30,60,20,80,90,tons,western,30,fall
291_123,100,30,60,20,80,90,tons,western,30,fall
291_131,100,30,60,20,80,90,tons,western,30,fall
291_132,100,30,60,20,80,90,tons,western,30,fall
291_133,100,30,60,20,80,90,tons,western,30,fall
291_211,100,30,60,20,80,90,tons,western,30,fall
291_212,100,30,60,20,80,90,tons,western,30,fall
291_213,100,30,60,20,80,90,tons,western,30,fall
291_221,100,30,60,20,80,90,tons,western,30,fall
291_222,100,30,60,20,80,90,tons,western,30,fall
291_223,100,30,60,20,80,90,tons,western,30,fall
291_231,100,30,60,20,80,90,tons,western,30,fall
291_232,100,30,60,20,80,90,tons,western,30,fall
291_233,100,30,60,20,80,90,tons,western,30,fall
291_311,100,30,60,20,80,90,tons,western,30,fall
291_312,100,30,60,20,80,90,tons,western,30,fall
291_313,100,30,60,20,80,90,tons,western,30,fall
291_321,100,30,60,20,80,90,tons,western,30,fall
291_322,100,30,60,20,80,90,tons,western,30,fall
291_323,100,30,60,20,80,90,tons,western,30,fall
291_331,100,30,60,20,80,90,tons,western,30,fall
291_332,100,30,60,20,80,90,tons,western,30,fall
291_333,100,30,60,20,80,90,tons,western,30,fall
291_411,100,30,60,20,80,90,tons,western,30,fall
291_412,100,30,60,20,80,90,tons,western,30,fall
291_413,100,30,60,20,80,90,tons,western,30,fall
291_421,100,30,60,20,80,90,tons,western,30,fall
291_422,100,30,60,20,80,90,tons,western,30,fall
291_423,100,30,60,20,80,90,tons,western,30,fall
291_431,100,30,60,20,80,90,tons,western,30,fall
291_432,100,30,60,20,80,90,tons,western,30,fall
291_433,100,30,60,20,80,90,tons,western,30,fall
291_511,100,30,60,20,80,90,tons,western,30,fall
291_512,100,30,60,20,80,90,tons,western,30,fall
291_513,100,30,60,20,80,90,tons,western,30,fall
291_521,100,30,60,20,80,90,tons,western,30,fall
291_522,100,30,60,20,80,90,tons,western,30,fall
291_523,100,30,60,20,80,90,tons,western,30,fall
291_531,100,30,60,20,80,90,tons,western,30,fall
291_532,100,30,60,20,80,90,tons,western,30,fall
291_533,100,30,60,20,80,90,tons,western,30,fall
301_111,100,30,60,20,80,90,tons,western,30,fall
301_112,100,30,60,20,80,90,tons,western,30,fall
301_113,100,30,60,20,80,90,tons,western,30,fall
301_121,100,30,60,20,80,90,tons,western,30,fall
301_122,100,30,60,20,80,90,tons,western,30,fall
301_123,100,30,60,20,80,90,tons,western,30,fall
301_131,100,30,60,20,80,90,tons,western,30,fall
301_132,100,30,60,20,80,90,tons,western,30,fall
301_133,100,30,60,20,80,90,tons,western,30,fall
301_211,100,30,60,20,80,90,tons,western,30,fall
301_212,100,30,60,20,80,90,tons,western,30,fall
301_213,100,30,60,20,80,90,tons,western,30,fall
301_221,100,30,60,20,80,90,tons,western,30,fall
301_222,100,30,60,20,80,90,tons,western,30,fall
301_223,100,30,60,20,80,90,tons,western,30,fall
301_231,100,30,60,20,80,90,tons,western,30,fall
301_232,100,30,60,20,80,90,tons,western,30,fall
301_233,100,30,60,20,80,90,tons,western,30,fall
301_311,100,30,60,20,80,90,tons,western,30,fall
301_312,100,30,60,20,80,90,tons,western,30,fall
301_313,100,30,60,20,80,90,tons,western,30,fall
301_321,100,30,60,20,80,90,tons,western,30,fall
301_322,100,30,60,20,80,90,tons,western,30,fall
301_323,100,30,60,20,80,90,tons,western,30,fall
301_331,100,30,60,20,80,90,tons,western,30,fall
301_332,100,30,60,20,80,90,tons,western,30,fall
301_333,100,30,60,20,80,90,tons,western,30,fall
301_411,100,30,60,20,80,90,tons,western,30,fall
301_412,100,30,60,20,80,90,tons,western,30,fall
301_413,100,30,60,20,80,90,tons,western,30,fall
301_421,100,30,60,20,80,90,tons,western,30,fall
301_422,100,30,60,20,80,90,tons,western,30,fall
301_423,100,30,60,20,80,90,tons,western,30,fall
301_431,100,30,60,20,80,90,tons,western,30,fall
301_432,100,30,60,20,80,90,tons,western,30,fall
301_433,100,30,60,20,80,90,tons,western,30,fall
301_511,100,30,60,20,80,90,tons,western,30,fall
301_512,100,30,60,20,80,90,tons,western,30,fall
301_513,100,30,60,20,80,90,tons,western,30,fall
301_521,100,30,60,20,80,90,tons,western,30,fall
301_522,100,30,60,20,80,90,tons,western,30,fall
301_523,100,30,60,20,80,90,tons,western,30,fall
301_531,100,30,60,20,80,90,tons,western,30,fall
301_532,100,30,60,20,80,90,tons,western,30,fall
301_533,100,30,60,20,80,90,tons,western,30,fall
302_111,100,30,60,20,80,90,tons,western,30,fall
302_112,100,30,60,20,80,90,tons,western,30,fall
302_113,100,30,60,20,80,90,tons,western,30,fall
302_121,100,30,60,20,80,90,tons,western,30,fall
302_122,100,30,60,20,80,90,tons,western,30,fall
302_123,100,30,60,20,80,90,tons,western,30,fall
302_131,100,30,60,20,80,90,tons,western,30,fall
302_132,100,30,60,20,80,90,tons,western,30,fall
302_133,100,30,60,20,80,90,tons,western,30,fall
303_111,100,30,60,20,80,90,tons,western,30,fall
303_112,100,30,60,20,80,90,tons,western,30,fall
303_113,100,30,60,20,80,90,tons,western,30,fall
303_121,100,30,60,20,80,90,tons,western,30,fall
303_122,100,30,60,20,80,90,tons,western,30,fall
303_123,100,30,60,20,80,90,tons,western,30,fall
303_131,100,30,60,20,80,90,tons,western,30,fall
303_132,100,30,60,20,80,90,tons,western,30,fall
303_133,100,30,60,20,80,90,tons,western,30,fall
303_211,100,30,60,20,80,90,tons,western,30,fall
303_212,100,30,60,20,80,90,tons,western,30,fall
303_213,100,30,60,20,80,90,tons,western,30,fall
303_221,100,30,60,20,80,90,tons,western,30,fall
303_222,100,30,60,20,80,90,tons,western,30,fall
303_223,100,30,60,20,80,90,tons,western,30,fall
303_231,100,30,60,20,80,90,tons,western,30,fall
303_232,100,30,60,20,80,90,tons,western,30,fall
303_233,100,30,60,20,80,90,tons,western,30,fall
303_311,100,30,60,20,80,90,tons,western,30,fall
303_312,100,30,60,20,80,90,tons,western,30,fall
303_313,100,30,60,20,80,90,tons,western,30,fall
303_321,100,30,60,20,80,90,tons,western,30,fall
303_322,100,30,60,20,80,90,tons,western,30,fall
303_323,100,30,60,20,80,90,tons,western,30,fall
303_331,100,30,60,20,80,90,tons,western,30,fall
303_332,100,30,60,20,80,90,tons,western,30,fall
303_333,100,30,60,20,80,90,tons,western,30,fall
303_411,100,30,60,20,80,90,tons,western,30,fall
303_412,100,30,60,20,80,90,tons,western,30,fall
303_413,100,30,60,20,80,90,tons,western,30,fall
303_421,100,30,60,20,80,90,tons,western,30,fall
303_422,100,30,60,20,80,90,tons,western,30,fall
303_423,100,30,60,20,80,90,tons,western,30,fall
303_431,100,30,60,20,80,90,tons,western,30,fall
303_432,100,30,60,20,80,90,tons,western,30,fall
303_433,100,30,60,20,80,90,tons,western,30,fall
303_511,100,30,60,20,80,90,tons,western,30,fall
303_512,100,30,60,20,80,90,tons,western,30,fall
303_513,100,30,60,20,80,90,tons,western,30,fall
303_521,100,30,60,20,80,90,tons,western,30,fall
303_522,100,30,60,20,80,90,tons,western,30,fall
303_523,100,30,60,20,80,90,tons,western,30,fall
303_531,100,30,60,20,80,90,tons,western,30,fall
303_532,100,30,60,20,80,90,tons,western,30,fall
303_533,100,30,60,20,80,90,tons,western,30,fall
304_111,100,30,60,20,80,90,tons,western,30,fall
304_112,100,30,60,20,80,90,tons,western,30,fall
304_113,100,30,60,20,80,90,tons,western,30,fall
304_121,100,30,60,20,80,90,tons,western,30,fall
304_122,100,30,60,20,80,90,tons,western,30,fall
304_123,100,30,60,20,80,90,tons,western,30,fall
304_131,100,30,60,20,80,90,tons,western,30,fall
304_132,100,30,60,20,80,90,tons,western,30,fall
304_133,100,30,60,20,80,90,tons,western,30,fall
304_211,100,30,60,20,80,90,tons,western,30,fall
304_212,100,30,60,20,80,90,tons,western,30,fall
304_213,100,30,60,20,80,90,tons,western,30,fall
304_221,100,30,60,20,80,90,tons,western,30,fall
304_222,100,30,60,20,80,90,tons,western,30,fall
304_223,100,30,60,20,80,90,tons,western,30,fall
304_231,100,30,60,20,80,90,tons,western,30,fall
304_232,100,30,60,20,80,90,tons,western,30,fall
304_233,100,30,60,20,80,90,tons,western,30,fall
304_311,100,30,60,20,80,90,tons,western,30,fall
304_312,100,30,60,20,80,90,tons,western,30,fall
304_313,100,30,60,20,80,90,tons,western,30,fall
304_321,100,30,60,20,80,90,tons,western,30,fall
304_322,100,30,60,20,80,90,tons,western,30,fall
304_323,100,30,60,20,80,90,tons,western,30,fall
304_331,100,30,60,20,80,90,tons,western,30,fall
304_332,100,30,60,20,80,90,tons,western,30,fall
304_333,100,30,60,20,80,90,tons,western,30,fall
304_411,100,30,60,20,80,90,tons,western,30,fall
304_412,100,30,60,20,80,90,tons,western,30,fall
304_413,100,30,60,20,80,90,tons,western,30,fall
304_421,100,30,60,20,80,90,tons,western,30,fall
304_422,100,30,60,20,80,90,tons,western,30,fall
304_423,100,30,60,20,80,90,tons,western,30,fall
304_431,100,30,60,20,80,90,tons,western,30,fall
304_432,100,30,60,20,80,90,tons,western,30,fall
304_433,100,30,60,20,80,90,tons,western,30,fall
304_511,100,30,60,20,80,90,tons,western,30,fall
304_512,100,30,60,20,80,90,tons,western,30,fall
304_513,100,30,60,20,80,90,tons,western,30,fall
304_521,100,30,60,20,80,90,tons,western,30,fall
304_522,100,30,60,20,80,90,tons,western,30,fall
304_523,100,30,60,20,80,90,tons,western,30,fall
304_531,100,30,60,20,80,90,tons,western,30,fall
304_532,100,30,60,20,80,90,tons,western,30,fall
304_533,100,30,60,20,80,90,tons,western,30,fall
305_111,100,30,60,20,80,90,tons,western,30,fall
305_112,100,30,60,20,80,90,tons,western,30,fall
305_113,100,30,60,20,80,90,tons,western,30,fall
305_121,100,30,60,20,80,90,tons,western,30,fall
305_122,100,30,60,20,80,90,tons,western,30,fall
305_123,100,30,60,20,80,90,tons,western,30,fall
305_131,100,30,60,20,80,90,tons,western,30,fall
305_132,100,30,60,20,80,90,tons,western,30,fall
305_133,100,30,60,20,80,90,tons,western,30,fall
305_211,100,30,60,20,80,90,tons,western,30,fall
305_212,100,30,60,20,80,90,tons,western,30,fall
305_213,100,30,60,20,80,90,tons,western,30,fall
305_221,100,30,60,20,80,90,tons,western,30,fall
305_222,100,30,60,20,80,90,tons,western,30,fall
305_223,100,30,60,20,80,90,tons,western,30,fall
305_231,100,30,60,20,80,90,tons,western,30,fall
305_232,100,30,60,20,80,90,tons,western,30,fall
305_233,100,30,60,20,80,90,tons,western,30,fall
305_311,100,30,60,20,80,90,tons,western,30,fall
305_312,100,30,60,20,80,90,tons,western,30,fall
305_313,100,30,60,20,80,90,tons,western,30,fall
305_321,100,30,60,20,80,90,tons,western,30,fall
305_322,100,30,60,20,80,90,tons,western,30,fall
305_323,100,30,60,20,80,90,tons,western,30,fall
305_331,100,30,60,20,80,90,tons,western,30,fall
305_332,100,30,60,20,80,90,tons,western,30,fall
305_333,100,30,60,20,80,90,tons,western,30,fall
305_411,100,30,60,20,80,90,tons,western,30,fall
305_412,100,30,60,20,80,90,tons,western,30,fall
305_413,100,30,60,20,80,90,tons,western,30,fall
305_421,100,30,60,20,80,90,tons,western,30,fall
305_422,100,30,60,20,80,90,tons,western,30,fall
305_423,100,30,60,20,80,90,tons,western,30,fall
305_431,100,30,60,20,80,90,tons,western,30,fall
305_432,100,30,60,20,80,90,tons,western,30,fall
305_433,100,30,60,20,80,90,tons,western,30,fall
305_511,100,30,60,20,80,90,tons,western,30,fall
305_512,100,30,60,20,80,90,tons,western,30,fall
305_513,100,30,60,20,80,90,tons,western,30,fall
305_521,100,30,60,20,80,90,tons,western,30,fall
305_522,100,30,60,20,80,90,tons,western,30,fall
305_523,100,30,60,20,80,90,tons,western,30,fall
305_531,100,30,60,20,80,90,tons,western,30,fall
305_532,100,30,60,20,80,90,tons,western,30,fall
305_533,100,30,60,20,80,90,tons,western,30,fall
306_111,100,30,60,20,80,90,tons,western,30,fall
306_112,100,30,60,20,80,90,tons,western,30,fall
306_113,100,30,60,20,80,90,tons,western,30,fall
306_121,100,30,60,20,80,90,tons,western,30,fall
306_122,100,30,60,20,80,90,tons,western,30,fall
306_123,100,30,60,20,80,90,tons,western,30,fall
306_131,100,30,60,20,80,90,tons,western,30,fall
306_132,100,30,60,20,80,90,tons,western,30,fall
306_133,100,30,60,20,80,90,tons,western,30,fall
306_211,100,30,60,20,80,90,tons,western,30,fall
306_212,100,30,60,20,80,90,tons,western,30,fall
306_213,100,30,60,20,80,90,tons,western,30,fall
306_221,100,30,60,20,80,90,tons,western,30,fall
306_222,100,30,60,20,80,90,tons,western,30,fall
306_223,100,30,60,20,80,90,tons,western,30,fall
306_231,100,30,60,20,80,90,tons,western,30,fall
306_232,100,30,60,20,80,90,tons,western,30,fall
306_233,100,30,60,20,80,90,tons,western,30,fall
306_311,100,30,60,20,80,90,tons,western,30,fall
306_312,100,30,60,20,80,90,tons,western,30,fall
306_313,100,30,60,20,80,90,tons,western,30,fall
306_321,100,30,60,20,80,90,tons,western,30,fall
306_322,100,30,60,20,80,90,tons,western,30,fall
306_323,100,30,60,20,80,90,tons,western,30,fall
306_331,100,30,60,20,80,90,tons,western,30,fall
306_332,100,30,60,20,80,90,tons,western,30,fall
306_333,100,30,60,20,80,90,tons,western,30,fall
306_411,100,30,60,20,80,90,tons,western,30,fall
306_412,100,30,60,20,80,90,tons,western,30,fall
306_413,100,30,60,20,80,90,tons,western,30,fall
306_421,100,30,60,20,80,90,tons,western,30,fall
306_422,100,30,60,20,80,90,tons,western,30,fall
306_423,100,30,60,20,80,90,tons,western,30,fall
306_431,100,30,60,20,80,90,tons,western,30,fall
306_432,100,30,60,20,80,90,tons,western,30,fall
306_433,100,30,60,20,80,90,tons,western,30,fall
306_511,100,30,60,20,80,90,tons,western,30,fall
306_512,100,30,60,20,80,90,tons,western,30,fall
306_513,100,30,60,20,80,90,tons,western,30,fall
306_521,100,30,60,20,80,90,tons,western,30,fall
306_522,100,30,60,20,80,90,tons,western,30,fall
306_523,100,30,60,20,80,90,tons,western,30,fall
306_531,100,30,60,20,80,90,tons,western,30,fall
306_532,100,30,60,20,80,90,tons,western,30,fall
306_533,100,30,60,20,80,90,tons,western,30,fall
307_111,100,30,60,20,80,90,tons,western,30,fall
307_112,100,30,60,20,80,90,tons,western,30,fall
307_113,100,30,60,20,80,90,tons,western,30,fall
307_121,100,30,60,20,80,90,tons,western,30,fall
307_122,100,30,60,20,80,90,tons,western,30,fall
307_123,100,30,60,20,80,90,tons,western,30,fall
307_131,100,30,60,20,80,90,tons,western,30,fall
307_132,100,30,60,20,80,90,tons,western,30,fall
307_133,100,30,60,20,80,90,tons,western,30,fall
308_111,100,30,60,20,80,90,tons,western,30,fall
308_112,100,30,60,20,80,90,tons,western,30,fall
308_113,100,30,60,20,80,90,tons,western,30,fall
308_121,100,30,60,20,80,90,tons,western,30,fall
308_122,100,30,60,20,80,90,tons,western,30,fall
308_123,100,30,60,20,80,90,tons,western,30,fall
308_131,100,30,60,20,80,90,tons,western,30,fall
308_132,100,30,60,20,80,90,tons,western,30,fall
308_133,100,30,60,20,80,90,tons,western,30,fall
309_111,100,30,60,20,80,90,tons,western,30,fall
309_112,100,30,60,20,80,90,tons,western,30,fall
309_113,100,30,60,20,80,90,tons,western,30,fall
309_121,100,30,60,20,80,90,tons,western,30,fall
309_122,100,30,60,20,80,90,tons,western,30,fall
309_123,100,30,60,20,80,90,tons,western,30,fall
309_131,100,30,60,20,80,90,tons,western,30,fall
309_132,100,30,60,20,80,90,tons,western,30,fall
309_133,100,30,60,20,80,90,tons,western,30,fall
309_211,100,30,60,20,80,90,tons,western,30,fall
309_212,100,30,60,20,80,90,tons,western,30,fall
309_213,100,30,60,20,80,90,tons,western,30,fall
309_221,100,30,60,20,80,90,tons,western,30,fall
309_222,100,30,60,20,80,90,tons,western,30,fall
309_223,100,30,60,20,80,90,tons,western,30,fall
309_231,100,30,60,20,80,90,tons,western,30,fall
309_232,100,30,60,20,80,90,tons,western,30,fall
309_233,100,30,60,20,80,90,tons,western,30,fall
309_311,100,30,60,20,80,90,tons,western,30,fall
309_312,100,30,60,20,80,90,tons,western,30,fall
309_313,100,30,60,20,80,90,tons,western,30,fall
309_321,100,30,60,20,80,90,tons,western,30,fall
309_322,100,30,60,20,80,90,tons,western,30,fall
309_323,100,30,60,20,80,90,tons,western,30,fall
309_331,100,30,60,20,80,90,tons,western,30,fall
309_332,100,30,60,20,80,90,tons,western,30,fall
309_333,100,30,60,20,80,90,tons,western,30,fall
309_411,100,30,60,20,80,90,tons,western,30,fall
309_412,100,30,60,20,80,90,tons,western,30,fall
309_413,100,30,60,20,80,90,tons,western,30,fall
309_421,100,30,60,20,80,90,tons,western,30,fall
309_422,100,30,60,20,80,90,tons,western,30,fall
309_423,100,30,60,20,80,90,tons,western,30,fall
309_431,100,30,60,20,80,90,tons,western,30,fall
309_432,100,30,60,20,80,90,tons,western,30,fall
309_433,100,30,60,20,80,90,tons,western,30,fall
310_111,100,30,60,20,80,90,tons,western,30,fall
310_112,100,30,60,20,80,90,tons,western,30,fall
310_113,100,30,60,20,80,90,tons,western,30,fall
310_121,100,30,60,20,80,90,tons,western,30,fall
310_122,100,30,60,20,80,90,tons,western,30,fall
310_123,100,30,60,20,80,90,tons,western,30,fall
310_131,100,30,60,20,80,90,tons,western,30,fall
310_132,100,30,60,20,80,90,tons,western,30,fall
310_133,100,30,60,20,80,90,tons,western,30,fall
311_111,100,30,60,20,80,90,tons,western,30,fall
311_112,100,30,60,20,80,90,tons,western,30,fall
311_113,100,30,60,20,80,90,tons,western,30,fall
311_121,100,30,60,20,80,90,tons,western,30,fall
311_122,100,30,60,20,80,90,tons,western,30,fall
311_123,100,30,60,20,80,90,tons,western,30,fall
311_131,100,30,60,20,80,90,tons,western,30,fall
311_132,100,30,60,20,80,90,tons,western,30,fall
311_133,100,30,60,20,80,90,tons,western,30,fall
312_111,100,30,60,20,80,90,tons,western,30,fall
312_112,100,30,60,20,80,90,tons,western,30,fall
312_113,100,30,60,20,80,90,tons,western,30,fall
312_121,100,30,60,20,80,90,tons,western,30,fall
312_122,100,30,60,20,80,90,tons,western,30,fall
312_123,100,30,60,20,80,90,tons,western,30,fall
312_131,100,30,60,20,80,90,tons,western,30,fall
312_132,100,30,60,20,80,90,tons,western,30,fall
312_133,100,30,60,20,80,90,tons,western,30,fall
313_111,100,30,60,20,80,90,tons,western,30,fall
313_112,100,30,60,20,80,90,tons,western,30,fall
313_113,100,30,60,20,80,90,tons,western,30,fall
313_121,100,30,60,20,80,90,tons,western,30,fall
313_122,100,30,60,20,80,90,tons,western,30,fall
313_123,100,30,60,20,80,90,tons,western,30,fall
313_131,100,30,60,20,80,90,tons,western,30,fall
